track_name;id;album_name;artist_name;popularity;decade;genre;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;uri;track_href;analysis_url;duration_ms;time_signature
Aloha;5RAIMjdrCEjpjaR5tBATXU;Aloha (feat. Darell, Mambo Kingz & Dj Luian);Maluma;86;2020;['latin', 'reggaeton', 'reggaeton colombiano'];0.807;0.712;1;-5.757;1;0.1;0.532;2.37e-05;0.163;0.792;100.004;audio_features;spotify:track:5RAIMjdrCEjpjaR5tBATXU;https://api.spotify.com/v1/tracks/5RAIMjdrCEjpjaR5tBATXU;https://api.spotify.com/v1/audio-analysis/5RAIMjdrCEjpjaR5tBATXU;241659;4
Starting Over;3TNSVsiFngfe68UJpMq1oS;Starting Over;Chris Stapleton;72;2020;[];0.638;0.538;10;-8.445;1;0.0315;0.452;0.000415;0.0695;0.318;89.124;audio_features;spotify:track:3TNSVsiFngfe68UJpMq1oS;https://api.spotify.com/v1/tracks/3TNSVsiFngfe68UJpMq1oS;https://api.spotify.com/v1/audio-analysis/3TNSVsiFngfe68UJpMq1oS;240413;4
a m a r i;3cLc5HfEVkD78OA8Z6IEet;The Off-Season;J. Cole;75;2020;['conscious hip hop', 'north carolina hip hop', 'rap'];0.657;0.694;4;-6.109;0;0.349;0.12;0.0;0.62;0.244;198.674;audio_features;spotify:track:3cLc5HfEVkD78OA8Z6IEet;https://api.spotify.com/v1/tracks/3cLc5HfEVkD78OA8Z6IEet;https://api.spotify.com/v1/audio-analysis/3cLc5HfEVkD78OA8Z6IEet;148421;3
Sick and Tired (ft. Machine Gun Kelly and Travis Barker);0DILU9jjSTnCv1dcbUH3ib;I'm Gone;iann dior;75;2020;['melodic rap', 'pop rap'];0.748;0.492;11;-8.584;1;0.0498;0.151;0.0;0.146;0.483;145.097;audio_features;spotify:track:0DILU9jjSTnCv1dcbUH3ib;https://api.spotify.com/v1/tracks/0DILU9jjSTnCv1dcbUH3ib;https://api.spotify.com/v1/audio-analysis/0DILU9jjSTnCv1dcbUH3ib;144000;4
Lady;3ySLzrN7950dpf1ncttONO;Lady;Brett Young;72;2020;[];0.408;0.523;7;-8.001;1;0.0353;0.417;9.58e-06;0.0877;0.428;169.954;audio_features;spotify:track:3ySLzrN7950dpf1ncttONO;https://api.spotify.com/v1/tracks/3ySLzrN7950dpf1ncttONO;https://api.spotify.com/v1/audio-analysis/3ySLzrN7950dpf1ncttONO;193416;4
ALL GIRLS ARE THE SAME;4xhWfr0tyA7BGL7eXo8KnV;ALL GIRLS ARE THE SAME;RØNIN;78;2020;['sad rap'];0.785;0.343;9;-10.923;0;0.0862;0.593;0.0;0.103;0.468;118.065;audio_features;spotify:track:4xhWfr0tyA7BGL7eXo8KnV;https://api.spotify.com/v1/tracks/4xhWfr0tyA7BGL7eXo8KnV;https://api.spotify.com/v1/audio-analysis/4xhWfr0tyA7BGL7eXo8KnV;121949;4
Skin;03B2SfXuvDh1m9F4tqrX07;Skin;Sabrina Carpenter;79;2020;['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop'];0.557;0.457;7;-5.372;1;0.0335;0.428;0.0;0.0567;0.328;105.918;audio_features;spotify:track:03B2SfXuvDh1m9F4tqrX07;https://api.spotify.com/v1/tracks/03B2SfXuvDh1m9F4tqrX07;https://api.spotify.com/v1/audio-analysis/03B2SfXuvDh1m9F4tqrX07;177500;4
Off My Face;3T03rPwlL8NVk1yIaxeD8U;Justice;Justin Bieber;79;2020;['canadian pop', 'pop', 'post-teen pop'];0.509;0.228;4;-8.68;1;0.0332;0.92;0.0;0.104;0.586;90.674;audio_features;spotify:track:3T03rPwlL8NVk1yIaxeD8U;https://api.spotify.com/v1/tracks/3T03rPwlL8NVk1yIaxeD8U;https://api.spotify.com/v1/audio-analysis/3T03rPwlL8NVk1yIaxeD8U;156468;4
BOOKER T;26w9NTiE9NGjW1ZvIOd1So;EL ÚLTIMO TOUR DEL MUNDO;Bad Bunny;80;2020;['latin', 'reggaeton', 'trap latino'];0.883;0.6;7;-7.188;1;0.37;0.114;7.94e-06;0.0931;0.691;113.903;audio_features;spotify:track:26w9NTiE9NGjW1ZvIOd1So;https://api.spotify.com/v1/tracks/26w9NTiE9NGjW1ZvIOd1So;https://api.spotify.com/v1/audio-analysis/26w9NTiE9NGjW1ZvIOd1So;156430;4
Anyone;2WnAKZefdRHxtBEkRjFOHC;Justice;Justin Bieber;80;2020;['canadian pop', 'pop', 'post-teen pop'];0.685;0.521;2;-8.285;1;0.0345;0.185;3.59e-06;0.111;0.578;115.885;audio_features;spotify:track:2WnAKZefdRHxtBEkRjFOHC;https://api.spotify.com/v1/tracks/2WnAKZefdRHxtBEkRjFOHC;https://api.spotify.com/v1/audio-analysis/2WnAKZefdRHxtBEkRjFOHC;190779;4
Proud of You (feat. Lil Uzi Vert & Yung Kayo);16eZmQoeajKH8G2nPe2chk;Slime Language 2;Yung Kayo;73;2020;['vapor trap'];0.848;0.451;5;-7.539;0;0.228;0.0208;0.0;0.194;0.223;135.941;audio_features;spotify:track:16eZmQoeajKH8G2nPe2chk;https://api.spotify.com/v1/tracks/16eZmQoeajKH8G2nPe2chk;https://api.spotify.com/v1/audio-analysis/16eZmQoeajKH8G2nPe2chk;211733;4
The Bigger Picture;44gRhRi2OhEf7moAUj6MD1;The Bigger Picture;Lil Baby;73;2020;[];0.59;0.618;1;-5.756;1;0.334;0.0127;0.0;0.244;0.153;96.459;audio_features;spotify:track:44gRhRi2OhEf7moAUj6MD1;https://api.spotify.com/v1/tracks/44gRhRi2OhEf7moAUj6MD1;https://api.spotify.com/v1/audio-analysis/44gRhRi2OhEf7moAUj6MD1;252729;3
Unstable (feat. The Kid LAROI);137mSruegm1u6x9NvwiagR;Justice;Justin Bieber;78;2020;['canadian pop', 'pop', 'post-teen pop'];0.495;0.333;4;-10.109;0;0.0288;0.737;0.0;0.112;0.37;99.757;audio_features;spotify:track:137mSruegm1u6x9NvwiagR;https://api.spotify.com/v1/tracks/137mSruegm1u6x9NvwiagR;https://api.spotify.com/v1/audio-analysis/137mSruegm1u6x9NvwiagR;158324;4
Life's A Mess II (with Clever & Post Malone);4O3RwH1TFG1EjPezLIYehI;Life’s A Mess II (with Clever & Post Malone);Juice WRLD;76;2020;['chicago rap', 'melodic rap'];0.53;0.37;6;-9.989;1;0.0279;0.806;0.0;0.112;0.701;140.061;audio_features;spotify:track:4O3RwH1TFG1EjPezLIYehI;https://api.spotify.com/v1/tracks/4O3RwH1TFG1EjPezLIYehI;https://api.spotify.com/v1/audio-analysis/4O3RwH1TFG1EjPezLIYehI;206734;4
El Tóxico;7E9GeFGfjXw9LAI4ay6rsw;El Tóxico;Grupo Firme;80;2020;['corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno'];0.626;0.503;10;-5.087;1;0.141;0.407;0.0;0.234;0.821;72.985;audio_features;spotify:track:7E9GeFGfjXw9LAI4ay6rsw;https://api.spotify.com/v1/tracks/7E9GeFGfjXw9LAI4ay6rsw;https://api.spotify.com/v1/audio-analysis/7E9GeFGfjXw9LAI4ay6rsw;179746;4
Between You & Me (feat. Ashley Cooke);2OqlfzJ5w5NHkcjXJm5997;Between You & Me (feat. Ashley Cooke);Ashley Cooke;71;2020;[];0.629;0.615;4;-7.645;1;0.0326;0.00709;0.0;0.0905;0.639;99.968;audio_features;spotify:track:2OqlfzJ5w5NHkcjXJm5997;https://api.spotify.com/v1/tracks/2OqlfzJ5w5NHkcjXJm5997;https://api.spotify.com/v1/audio-analysis/2OqlfzJ5w5NHkcjXJm5997;169019;4
Broken;4W8sUeokQKfHt1uTXp0Jq0;Broken;Lund;76;2020;['emo rap', 'pop rap', 'sad rap'];0.83;0.583;0;-2.052;1;0.0412;0.0563;0.0005;0.109;0.146;134.0;audio_features;spotify:track:4W8sUeokQKfHt1uTXp0Jq0;https://api.spotify.com/v1/tracks/4W8sUeokQKfHt1uTXp0Jq0;https://api.spotify.com/v1/audio-analysis/4W8sUeokQKfHt1uTXp0Jq0;200673;4
Up Up And Away;7pbg3ABlAZv2NiIdKbBBFm;Legends Never Die;Juice WRLD;74;2020;['chicago rap', 'melodic rap'];0.661;0.665;4;-6.356;0;0.053;0.538;0.0;0.0981;0.486;75.059;audio_features;spotify:track:7pbg3ABlAZv2NiIdKbBBFm;https://api.spotify.com/v1/tracks/7pbg3ABlAZv2NiIdKbBBFm;https://api.spotify.com/v1/audio-analysis/7pbg3ABlAZv2NiIdKbBBFm;147548;4
As I Am (feat. Khalid);4MmMxyew8yq1OEyJOMaX6M;Justice;Justin Bieber;78;2020;['canadian pop', 'pop', 'post-teen pop'];0.608;0.547;11;-8.151;1;0.0368;0.131;0.0;0.0974;0.108;99.947;audio_features;spotify:track:4MmMxyew8yq1OEyJOMaX6M;https://api.spotify.com/v1/tracks/4MmMxyew8yq1OEyJOMaX6M;https://api.spotify.com/v1/audio-analysis/4MmMxyew8yq1OEyJOMaX6M;174406;4
Damage;0KS2h61pHQ4WmOwruD7uxD;Damage;H.E.R.;73;2020;[];0.646;0.696;1;-6.505;1;0.065;0.113;0.0;0.115;0.18;81.336;audio_features;spotify:track:0KS2h61pHQ4WmOwruD7uxD;https://api.spotify.com/v1/tracks/0KS2h61pHQ4WmOwruD7uxD;https://api.spotify.com/v1/audio-analysis/0KS2h61pHQ4WmOwruD7uxD;223415;4
Con Tus Besos;6WYB1odDfMPVMyp1QxFInT;Tu Veneno Mortal;Eslabon Armado;77;2020;['corridos tumbados', 'nuevo regional mexicano', 'sierreno'];0.681;0.664;6;-8.019;0;0.0353;0.335;0.0;0.0418;0.861;102.166;audio_features;spotify:track:6WYB1odDfMPVMyp1QxFInT;https://api.spotify.com/v1/tracks/6WYB1odDfMPVMyp1QxFInT;https://api.spotify.com/v1/audio-analysis/6WYB1odDfMPVMyp1QxFInT;226821;3
Intentions;364dI1bYnvamSnBJ8JcNzN;Intentions;Justin Bieber;78;2020;['canadian pop', 'pop', 'post-teen pop'];0.811;0.553;9;-6.644;1;0.0552;0.317;0.0;0.105;0.86;148.014;audio_features;spotify:track:364dI1bYnvamSnBJ8JcNzN;https://api.spotify.com/v1/tracks/364dI1bYnvamSnBJ8JcNzN;https://api.spotify.com/v1/audio-analysis/364dI1bYnvamSnBJ8JcNzN;212869;4
Monster (Shawn Mendes & Justin Bieber);2Z8yfpFX0ZMavHkcIeHiO1;Monster;Shawn Mendes;82;2020;['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop'];0.652;0.383;2;-7.076;0;0.0516;0.0676;0.0;0.0828;0.549;145.765;audio_features;spotify:track:2Z8yfpFX0ZMavHkcIeHiO1;https://api.spotify.com/v1/tracks/2Z8yfpFX0ZMavHkcIeHiO1;https://api.spotify.com/v1/audio-analysis/2Z8yfpFX0ZMavHkcIeHiO1;178994;4
Ella No Es Tuya - Remix;5YYW3yRktprLRr47WK219Y;Ella No Es Tuya (Remix);Rochy RD;88;2020;[];0.585;0.611;6;-4.132;1;0.288;0.39;0.0;0.649;0.962;97.041;audio_features;spotify:track:5YYW3yRktprLRr47WK219Y;https://api.spotify.com/v1/tracks/5YYW3yRktprLRr47WK219Y;https://api.spotify.com/v1/audio-analysis/5YYW3yRktprLRr47WK219Y;218107;4
Josslyn;37ZKB38iNyKJ0xYEz9SJgk;Josslyn;Olivia O'Brien;74;2020;['alt z', 'dance pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'pop', 'post-teen pop'];0.425;0.743;11;-5.54;0;0.148;0.012;0.0;0.709;0.344;84.748;audio_features;spotify:track:37ZKB38iNyKJ0xYEz9SJgk;https://api.spotify.com/v1/tracks/37ZKB38iNyKJ0xYEz9SJgk;https://api.spotify.com/v1/audio-analysis/37ZKB38iNyKJ0xYEz9SJgk;189125;4
Meet Me At Our Spot;07MDkzWARZaLEdKxo6yArG;THE ANXIETY;THE ANXIETY;73;2020;['modern alternative pop'];0.773;0.47;2;-7.93;1;0.0299;0.0153;0.000193;0.0851;0.399;94.995;audio_features;spotify:track:07MDkzWARZaLEdKxo6yArG;https://api.spotify.com/v1/tracks/07MDkzWARZaLEdKxo6yArG;https://api.spotify.com/v1/audio-analysis/07MDkzWARZaLEdKxo6yArG;162680;4
Intentions (feat. Quavo);4umIPjkehX1r7uhmGvXiSV;Changes;Justin Bieber;79;2020;['canadian pop', 'pop', 'post-teen pop'];0.806;0.546;9;-6.637;1;0.0575;0.3;0.0;0.102;0.874;147.986;audio_features;spotify:track:4umIPjkehX1r7uhmGvXiSV;https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV;https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV;212867;4
DRUGS;0ooz46SAYMJsdOPnwW4nKK;DRUGS;Tai Verdes;70;2020;['modern indie pop'];0.868;0.449;8;-7.713;1;0.0694;0.107;0.0;0.631;0.746;106.852;audio_features;spotify:track:0ooz46SAYMJsdOPnwW4nKK;https://api.spotify.com/v1/tracks/0ooz46SAYMJsdOPnwW4nKK;https://api.spotify.com/v1/audio-analysis/0ooz46SAYMJsdOPnwW4nKK;159547;4
Emotionally Scarred;7ge7BHazYbVKi8qyZUX1Bm;My Turn;Lil Baby;73;2020;[];0.585;0.641;6;-4.269;0;0.133;0.0286;0.0;0.316;0.266;88.284;audio_features;spotify:track:7ge7BHazYbVKi8qyZUX1Bm;https://api.spotify.com/v1/tracks/7ge7BHazYbVKi8qyZUX1Bm;https://api.spotify.com/v1/audio-analysis/7ge7BHazYbVKi8qyZUX1Bm;197530;4
HACIENDO QUE ME AMAS;26QApq0cuO9brJigr0C0W4;EL ÚLTIMO TOUR DEL MUNDO;Bad Bunny;80;2020;['latin', 'reggaeton', 'trap latino'];0.584;0.411;10;-7.147;0;0.0838;0.869;4.47e-05;0.0955;0.412;169.934;audio_features;spotify:track:26QApq0cuO9brJigr0C0W4;https://api.spotify.com/v1/tracks/26QApq0cuO9brJigr0C0W4;https://api.spotify.com/v1/audio-analysis/26QApq0cuO9brJigr0C0W4;217769;4
Captain Hook;1E3VQQWFQAPJkXfYHjqWoI;Suga;Megan Thee Stallion;73;2020;['houston rap', 'pop', 'pop rap', 'trap queen'];0.863;0.633;10;-5.002;0;0.287;0.0118;0.0;0.285;0.545;163.991;audio_features;spotify:track:1E3VQQWFQAPJkXfYHjqWoI;https://api.spotify.com/v1/tracks/1E3VQQWFQAPJkXfYHjqWoI;https://api.spotify.com/v1/audio-analysis/1E3VQQWFQAPJkXfYHjqWoI;176750;4
Christian Dior;4jOBQxq4Ffd8DDrsN4wPOR;Christian Dior;Jhay Cortez;82;2020;[];0.839;0.706;7;-5.629;0;0.0728;0.264;1.23e-06;0.106;0.462;92.031;audio_features;spotify:track:4jOBQxq4Ffd8DDrsN4wPOR;https://api.spotify.com/v1/tracks/4jOBQxq4Ffd8DDrsN4wPOR;https://api.spotify.com/v1/audio-analysis/4jOBQxq4Ffd8DDrsN4wPOR;147120;4
Good Old Fashioned Lover Boy;331Rn3HI27ectKQxz2lR7D;Pride 2021: Love Yourself;Queen;0;2020;['classic rock', 'glam rock', 'rock'];0.542;0.379;3;-10.573;1;0.031;0.622;0.0;0.0667;0.421;96.055;audio_features;spotify:track:331Rn3HI27ectKQxz2lR7D;https://api.spotify.com/v1/tracks/331Rn3HI27ectKQxz2lR7D;https://api.spotify.com/v1/audio-analysis/331Rn3HI27ectKQxz2lR7D;174400;4
Good Old-Fashioned Lover Boy - Remastered 2011;3h7GowZKyY9NO8lNx7SbaJ;Pride 2021: The Ultimate Pride Hits;Queen;0;2020;['classic rock', 'glam rock', 'rock'];0.543;0.46;3;-6.724;1;0.0302;0.577;0.0;0.0563;0.387;96.802;audio_features;spotify:track:3h7GowZKyY9NO8lNx7SbaJ;https://api.spotify.com/v1/tracks/3h7GowZKyY9NO8lNx7SbaJ;https://api.spotify.com/v1/audio-analysis/3h7GowZKyY9NO8lNx7SbaJ;173173;4
Good Old-Fashioned Lover Boy - Remastered 2011;44TMeZOFLpvLHJBDgi0NyF;Legendary Rock;Queen;1;2020;['classic rock', 'glam rock', 'rock'];0.543;0.46;3;-6.724;1;0.0302;0.577;0.0;0.0563;0.387;96.802;audio_features;spotify:track:44TMeZOFLpvLHJBDgi0NyF;https://api.spotify.com/v1/tracks/44TMeZOFLpvLHJBDgi0NyF;https://api.spotify.com/v1/audio-analysis/44TMeZOFLpvLHJBDgi0NyF;173173;4
Good Old-Fashioned Lover Boy - Remastered 2011;4TNPRaSej5DjFC08gVatm4;Pride: Retro Party 2021;Queen;0;2020;['classic rock', 'glam rock', 'rock'];0.543;0.46;3;-6.724;1;0.0302;0.577;0.0;0.0563;0.387;96.802;audio_features;spotify:track:4TNPRaSej5DjFC08gVatm4;https://api.spotify.com/v1/tracks/4TNPRaSej5DjFC08gVatm4;https://api.spotify.com/v1/audio-analysis/4TNPRaSej5DjFC08gVatm4;173173;4
Good Old-Fashioned Lover Boy - Remastered 2011;6Vn7c8ke6fjzzfRmQdfhZC;Tailgate Party;Queen;0;2020;['classic rock', 'glam rock', 'rock'];0.543;0.46;3;-6.724;1;0.0302;0.577;0.0;0.0563;0.387;96.802;audio_features;spotify:track:6Vn7c8ke6fjzzfRmQdfhZC;https://api.spotify.com/v1/tracks/6Vn7c8ke6fjzzfRmQdfhZC;https://api.spotify.com/v1/audio-analysis/6Vn7c8ke6fjzzfRmQdfhZC;173173;4
As I Am (feat. Khalid);6F2r4HgpJnvKDmkN6JEN6J;Justice;Justin Bieber;78;2020;['canadian pop', 'pop', 'post-teen pop'];0.595;0.543;11;-8.149;1;0.038;0.127;0.0;0.0975;0.109;99.928;audio_features;spotify:track:6F2r4HgpJnvKDmkN6JEN6J;https://api.spotify.com/v1/tracks/6F2r4HgpJnvKDmkN6JEN6J;https://api.spotify.com/v1/audio-analysis/6F2r4HgpJnvKDmkN6JEN6J;174406;4
Whoopty;1t9WgS8FN0534tLBRwbaxO;Loyalty Over Royalty;CJ;79;2020;['nyc rap'];0.719;0.648;3;-7.6;0;0.125;0.2;0.0;0.127;0.66;140.201;audio_features;spotify:track:1t9WgS8FN0534tLBRwbaxO;https://api.spotify.com/v1/tracks/1t9WgS8FN0534tLBRwbaxO;https://api.spotify.com/v1/audio-analysis/1t9WgS8FN0534tLBRwbaxO;123263;4
Demons;1lRhvg8CcoSBiQ9oC0NZb8;Best Hits 2015;Imagine Dragons;0;2020;['modern rock', 'rock'];0.5;0.71;3;-3.015;1;0.0339;0.19;0.00025;0.269;0.419;89.929;audio_features;spotify:track:1lRhvg8CcoSBiQ9oC0NZb8;https://api.spotify.com/v1/tracks/1lRhvg8CcoSBiQ9oC0NZb8;https://api.spotify.com/v1/audio-analysis/1lRhvg8CcoSBiQ9oC0NZb8;177507;4
Believer;2B8OGeAMxf7PtcifhteyGf;Best Hits 2010;Imagine Dragons;0;2020;['modern rock', 'rock'];0.766;0.775;10;-4.267;0;0.141;0.0504;0.0;0.128;0.695;124.751;audio_features;spotify:track:2B8OGeAMxf7PtcifhteyGf;https://api.spotify.com/v1/tracks/2B8OGeAMxf7PtcifhteyGf;https://api.spotify.com/v1/audio-analysis/2B8OGeAMxf7PtcifhteyGf;204347;4
Believer;4iO5yKWlgs5kV1rG8K45uZ;Summertime Love;Imagine Dragons;0;2020;['modern rock', 'rock'];0.766;0.775;10;-4.267;0;0.141;0.0504;0.0;0.128;0.695;124.751;audio_features;spotify:track:4iO5yKWlgs5kV1rG8K45uZ;https://api.spotify.com/v1/tracks/4iO5yKWlgs5kV1rG8K45uZ;https://api.spotify.com/v1/audio-analysis/4iO5yKWlgs5kV1rG8K45uZ;204347;4
On Top Of The World;5wmTrOnxgwCeMaUbL3uuuJ;Best Hits 2015;Imagine Dragons;0;2020;['modern rock', 'rock'];0.588;0.925;0;-5.584;1;0.16;0.0897;4.89e-06;0.0881;0.759;99.83;audio_features;spotify:track:5wmTrOnxgwCeMaUbL3uuuJ;https://api.spotify.com/v1/tracks/5wmTrOnxgwCeMaUbL3uuuJ;https://api.spotify.com/v1/audio-analysis/5wmTrOnxgwCeMaUbL3uuuJ;192800;4
Choker;3ydI3CesHBnaY01Qff9jOr;Choker;Twenty One Pilots;78;2020;['modern rock', 'rock'];0.7;0.664;7;-8.211;1;0.0394;0.306;1.89e-05;0.249;0.585;142.009;audio_features;spotify:track:3ydI3CesHBnaY01Qff9jOr;https://api.spotify.com/v1/tracks/3ydI3CesHBnaY01Qff9jOr;https://api.spotify.com/v1/audio-analysis/3ydI3CesHBnaY01Qff9jOr;223066;4
I Hope You’re Happy Now;0Al3wN3keprGTSgG8NBwjr;Carly Pearce;Carly Pearce;71;2020;['contemporary country', 'country pop'];0.591;0.815;10;-4.725;1;0.0366;0.168;8.68e-06;0.142;0.306;118.024;audio_features;spotify:track:0Al3wN3keprGTSgG8NBwjr;https://api.spotify.com/v1/tracks/0Al3wN3keprGTSgG8NBwjr;https://api.spotify.com/v1/audio-analysis/0Al3wN3keprGTSgG8NBwjr;198689;4
Die From A Broken Heart;3DA4SE262k6rdEtlHteNyq;The Way It Feels;Maddie & Tae;71;2020;['contemporary country', 'country', 'country pop'];0.596;0.522;9;-6.633;1;0.0358;0.373;0.0;0.291;0.443;76.042;audio_features;spotify:track:3DA4SE262k6rdEtlHteNyq;https://api.spotify.com/v1/tracks/3DA4SE262k6rdEtlHteNyq;https://api.spotify.com/v1/audio-analysis/3DA4SE262k6rdEtlHteNyq;188320;4
Plastic Hearts;6qCsKKS7Ol63SJW3LOIX5R;Plastic Hearts;Miley Cyrus;76;2020;['dance pop', 'pop', 'post-teen pop'];0.551;0.756;2;-4.948;1;0.0652;0.0511;0.0;0.0765;0.618;175.984;audio_features;spotify:track:6qCsKKS7Ol63SJW3LOIX5R;https://api.spotify.com/v1/tracks/6qCsKKS7Ol63SJW3LOIX5R;https://api.spotify.com/v1/audio-analysis/6qCsKKS7Ol63SJW3LOIX5R;205733;4
Funny Thing;1c5CllrZr45UBhWpIqM332;It Is What It Is;Thundercat;74;2020;[];0.586;0.893;7;-8.772;1;0.439;0.827;0.642;0.212;0.65;140.023;audio_features;spotify:track:1c5CllrZr45UBhWpIqM332;https://api.spotify.com/v1/tracks/1c5CllrZr45UBhWpIqM332;https://api.spotify.com/v1/audio-analysis/1c5CllrZr45UBhWpIqM332;116630;3
Arcade;3Yyj76BeYt3QIffwKpRuKL;Small Town Boy;Duncan Laurence;77;2020;[];0.453;0.35;9;-11.639;0;0.0425;0.827;0.00122;0.144;0.279;72.017;audio_features;spotify:track:3Yyj76BeYt3QIffwKpRuKL;https://api.spotify.com/v1/tracks/3Yyj76BeYt3QIffwKpRuKL;https://api.spotify.com/v1/audio-analysis/3Yyj76BeYt3QIffwKpRuKL;185147;3
Warning;64SCQtbRtmO28ks1QhS3w5;Dangerous: The Double Album;Morgan Wallen;70;2020;['contemporary country'];0.633;0.664;10;-5.037;1;0.0294;0.46;0.0;0.108;0.268;115.058;audio_features;spotify:track:64SCQtbRtmO28ks1QhS3w5;https://api.spotify.com/v1/tracks/64SCQtbRtmO28ks1QhS3w5;https://api.spotify.com/v1/audio-analysis/64SCQtbRtmO28ks1QhS3w5;156747;4
drunk face;3k0YJnqMKRZb8swo86vCkq;Tickets To My Downfall;Machine Gun Kelly;74;2020;[];0.691;0.77;7;-4.578;0;0.0367;0.0282;0.0;0.497;0.344;90.024;audio_features;spotify:track:3k0YJnqMKRZb8swo86vCkq;https://api.spotify.com/v1/tracks/3k0YJnqMKRZb8swo86vCkq;https://api.spotify.com/v1/audio-analysis/3k0YJnqMKRZb8swo86vCkq;143901;4
That Ain't Me No More;4wrKruoaRzt3TtdzJ9uR0F;That Ain't Me No More;Matt Stell;71;2020;['arkansas country', 'contemporary country', 'country pop'];0.555;0.759;0;-3.651;1;0.0305;0.082;2.5e-06;0.114;0.22;152.052;audio_features;spotify:track:4wrKruoaRzt3TtdzJ9uR0F;https://api.spotify.com/v1/tracks/4wrKruoaRzt3TtdzJ9uR0F;https://api.spotify.com/v1/audio-analysis/4wrKruoaRzt3TtdzJ9uR0F;191853;4
Maybach (feat. Future);2Qt8qG9SWPdtRiaWcPNJRm;Free Dem Boyz;42 Dugg;71;2020;[];0.506;0.473;5;-9.79;1;0.331;0.0229;0.0;0.15;0.199;100.535;audio_features;spotify:track:2Qt8qG9SWPdtRiaWcPNJRm;https://api.spotify.com/v1/tracks/2Qt8qG9SWPdtRiaWcPNJRm;https://api.spotify.com/v1/audio-analysis/2Qt8qG9SWPdtRiaWcPNJRm;199086;5
Itty Bitty Piggy;1uYxHHZBRliM9cNzCxq93g;Beam Me Up Scotty;Nicki Minaj;72;2020;['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop'];0.761;0.722;7;-4.343;1;0.391;0.12;0.0;0.0649;0.798;92.45;audio_features;spotify:track:1uYxHHZBRliM9cNzCxq93g;https://api.spotify.com/v1/tracks/1uYxHHZBRliM9cNzCxq93g;https://api.spotify.com/v1/audio-analysis/1uYxHHZBRliM9cNzCxq93g;246753;4
Freakin' Out On the Interstate;0awZwmlC6pxH65KTZpadmX;Freakin' Out On The Interstate (Acoustic Version [Live]);Briston Maroney;73;2020;[];0.45;0.794;4;-5.015;1;0.0538;0.388;0.0;0.303;0.362;143.861;audio_features;spotify:track:0awZwmlC6pxH65KTZpadmX;https://api.spotify.com/v1/tracks/0awZwmlC6pxH65KTZpadmX;https://api.spotify.com/v1/audio-analysis/0awZwmlC6pxH65KTZpadmX;251906;4
Break it off;5892YX6q8y3Rs9OysF08kv;Break it off;PinkPantheress;76;2020;[];0.577;0.788;11;-6.737;0;0.0977;0.014;2.56e-06;0.123;0.644;172.926;audio_features;spotify:track:5892YX6q8y3Rs9OysF08kv;https://api.spotify.com/v1/tracks/5892YX6q8y3Rs9OysF08kv;https://api.spotify.com/v1/audio-analysis/5892YX6q8y3Rs9OysF08kv;93970;4
A Ella;00wrKTjSttPwNV3DA6yrdw;Reguetón viejito;KAROL G;0;2020;['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino'];0.73;0.769;2;-4.936;1;0.178;0.244;2.06e-05;0.136;0.594;181.988;audio_features;spotify:track:00wrKTjSttPwNV3DA6yrdw;https://api.spotify.com/v1/tracks/00wrKTjSttPwNV3DA6yrdw;https://api.spotify.com/v1/audio-analysis/00wrKTjSttPwNV3DA6yrdw;198720;4
Créeme;0Dh25tMGFSCnStJd46sVvE;Volve Finde;KAROL G;0;2020;['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino'];0.714;0.874;6;-3.576;1;0.0549;0.128;0.000146;0.105;0.648;96.998;audio_features;spotify:track:0Dh25tMGFSCnStJd46sVvE;https://api.spotify.com/v1/tracks/0Dh25tMGFSCnStJd46sVvE;https://api.spotify.com/v1/audio-analysis/0Dh25tMGFSCnStJd46sVvE;214293;4
Hello;0G93sD6EGKdCGwvAd68pAm;Perreo Locura;KAROL G;0;2020;['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino'];0.802;0.839;7;-4.294;0;0.0592;0.465;5.18e-05;0.117;0.861;94.997;audio_features;spotify:track:0G93sD6EGKdCGwvAd68pAm;https://api.spotify.com/v1/tracks/0G93sD6EGKdCGwvAd68pAm;https://api.spotify.com/v1/audio-analysis/0G93sD6EGKdCGwvAd68pAm;194933;4
